age,総量,動物性食品,植物性食品,穀類,米・加工品,米,米加工品,小麦・加工品,小麦粉類,パン類（菓子パンを除く）,菓子パン類,うどん、中華めん類,即席中華めん,パスタ類,その他の小麦加工品,その他の穀類・加工品,そば・加工品,とうもろこし・加工品,その他の穀類,いも類,いも・加工品,さつまいも・加工品,じゃがいも・加工品,その他のいも・加工品,でんぷん・加工品,砂糖・甘味料類,豆類,大豆・加工品,大豆（全粒）・加工品,豆腐,油揚げ類,納豆,その他の大豆加工品,その他の豆・加工品,種実類,野菜類,緑黄色野菜,トマト,にんじん,ほうれん草,ピーマン,その他の緑黄色野菜,その他の野菜,キャベツ,きゅうり,大根,たまねぎ,はくさい,その他の淡色野菜,野菜ジュース,漬け物,葉類漬け物,たくあん・その他の漬け物,果実類,生果,いちご,柑橘類,バナナ,りんご,その他の生果,ジャム,果汁・果汁飲料,きのこ類,藻類,魚介類,生魚介類,あじ、いわし類,さけ、ます,たい、かれい類,まぐろ、かじき類,その他の生魚,貝類,いか、たこ類,えび、かに類,魚介加工品,魚介（塩蔵、生干し、乾物）,魚介（缶詰）,魚介（佃煮）,魚介（練り製品）,魚肉ハム、ソ－セ－ジ,肉類,畜肉,牛肉,豚肉,ハム、ソ－セ－ジ類,その他の畜肉,鳥肉,鶏肉,その他の鳥肉,肉類（内臓）,その他の肉類,鯨肉,その他の肉・加工品,卵類,乳類,牛乳・乳製品,牛乳,チ－ズ,発酵乳・乳酸菌飲料,その他の乳製品,その他の乳類,油脂類,バタ－,マ－ガリン,植物性油脂,動物性油脂,その他の油脂,菓子類,和菓子類,ケーキ・ペストリー類,ビスケット類,キャンディー類,その他の菓子類,嗜好飲料類,アルコール飲料,日本酒,ビ－ル,洋酒・その他,その他の嗜好飲料,茶,コーヒー・ココア,その他の嗜好飲料,調味料・香辛料類,調味料,ソース,しょうゆ,塩,マヨネ－ズ,味噌,その他の調味料,香辛料・その他,year,gender
50～59歳,2360.26587,311.18461,2049.08126,437.447817,314.697132,311.33147,3.365662,108.08902,4.139312,38.178311,4.123149,41.02194,4.105631,9.963337,6.557341,14.661665,10.588217,1.299166,2.774282,48.448926,46.157023,4.978624,24.447522,16.730877,2.291903,6.323358,64.735151,62.884682,1.281418,35.95999,8.948905,8.867362,7.827007,1.850469,2.757456,286.528122,94.957903,21.731178,20.121372,11.924451,4.590824,36.590077,168.413807,27.292127,11.421585,26.959854,32.641663,20.315683,49.782896,13.789155,9.367258,2.677164,6.690094,91.15464,82.323358,0.055266,17.950052,15.027424,16.32586,32.964755,1.243796,7.587487,16.919949,10.288363,75.127488,46.195302,10.046278,5.662405,5.840568,4.551721,7.424765,2.594966,5.664878,4.409722,28.932186,14.744177,3.085401,0.074765,10.104171,0.92367,92.899353,64.813869,15.414807,36.245151,12.788947,0.364964,26.779437,26.763796,0.015641,1.306048,0,0,0,37.185819,104.524818,104.524818,59.15975,3.41512,36.628989,5.320959,0,11.646403,1.242961,1.303962,8.882169,0.204171,0.013139,26.502815,10.022836,7.374035,2.541397,0.220751,6.343796,951.819499,183.327737,10.226173,112.152346,60.949218,768.491762,312.330761,217.862044,238.298957,95.955892,95.56903,2.199896,12.5244,1.457769,3.56048,10.295308,65.531178,0.386861,2015,All
60～69歳,2417.52095,324.269518,2093.25143,419.179818,298.660444,294.505674,4.154771,107.601788,3.195703,38.859942,3.710124,45.368827,4.702331,8.02488,3.739982,12.917585,10.606701,0.690459,1.620426,51.364603,49.635714,7.091187,21.876041,20.668486,1.728889,7.499126,71.148897,68.985285,1.988992,36.742979,10.539548,10.228551,9.485215,2.163613,3.11801,331.207119,114.777208,25.696868,19.51539,16.121245,5.191624,48.25208,186.812213,29.324621,12.311071,36.042145,30.754836,21.718745,56.660795,17.235106,12.382593,3.704297,8.678296,145.906701,136.844064,0.128915,31.284341,20.787764,27.31697,57.326074,1.559141,7.503496,18.622896,12.130991,86.414726,53.247197,11.710721,6.182921,5.595266,5.953824,10.482445,3.211142,6.199048,3.911831,33.167528,19.275249,2.898398,0.342316,9.532775,1.118791,81.690626,58.98035,13.280408,34.196154,11.381428,0.12236,20.707509,20.591704,0.115805,1.796213,0.206555,0.148288,0.058267,37.51413,117.312454,117.312454,68.85295,2.668755,41.842899,3.947851,0,10.6126,1.190823,1.184924,8.060961,0.146759,0.029133,26.058048,12.349454,7.583831,1.598034,0.167444,4.359286,906.848434,150.77815,16.043991,80.732556,54.001602,756.070284,329.158922,192.863001,234.048361,90.89177,90.485069,1.5622,13.98638,1.265186,3.450546,11.83831,58.382447,0.406701,2015,All
70歳以上,2310.71894,313.394055,1997.32489,400.185182,299.807386,294.381943,5.425443,91.040478,2.401353,33.985732,4.302952,38.457891,3.172571,4.663911,4.056068,9.337317,6.061747,0.368881,2.90669,56.572329,55.293313,8.514022,22.64823,24.131061,1.279016,8.01556,69.459068,66.637137,2.445022,39.461058,8.460824,10.090467,6.179766,2.821931,2.695475,315.524085,113.527904,25.382165,18.405368,16.42533,6.15203,47.163012,176.379699,27.476704,10.566974,40.914941,30.064994,16.396748,50.959339,11.211255,14.405228,3.883579,10.521648,163.801661,156.993973,0.076384,34.542066,24.494034,34.045018,63.83647,2.013469,4.794219,17.276668,13.041169,89.118362,53.657546,13.756729,5.162648,6.825587,6.003444,11.005658,3.127289,4.637109,3.139081,35.460817,20.454974,2.733456,0.546986,11.037146,0.688253,61.56124,45.477614,8.855351,27.584625,8.737515,0.300123,15.23461,15.122064,0.112546,0.842866,0.00615,0.00615,0,33.637823,128.292681,128.292681,76.431488,2.527983,45.910578,3.422632,0,8.165314,0.603444,0.903321,6.475953,0.180504,0.002091,23.184686,14.22786,4.951292,1.366544,0.155781,2.48321,837.53278,90.215006,15.45326,44.363838,30.397909,747.317774,397.824477,123.922263,225.571033,82.654859,82.289299,1.400431,13.787761,1.073924,2.34182,12.438745,51.246617,0.36556,2015,All
（再掲）20歳以上,2286.28953,310.130859,1976.15867,432.7105,316.858838,312.684634,4.174204,105.109198,3.361034,35.752528,4.17965,42.676542,4.464679,9.541102,5.133663,10.742463,7.189145,0.998833,2.554485,51.024169,49.174278,6.498218,24.269141,18.406918,1.849891,6.887216,63.760096,61.921269,1.696556,35.459208,8.442547,9.041721,7.281238,1.838827,2.460074,293.611754,99.41414,21.357129,19.549953,13.785245,5.033117,39.688695,171.199315,27.278588,10.335807,32.721969,32.417089,19.067384,49.378479,12.704342,10.293957,3.060985,7.232971,112.347327,102.962087,0.086552,22.745852,16.927447,21.934057,41.268179,1.328775,8.056465,16.57167,10.660671,74.19142,45.32936,10.131796,5.550029,5.426541,4.821679,8.391033,2.657702,4.696923,3.653657,28.86206,16.375945,2.680509,0.258182,8.810872,0.736552,88.847897,62.388944,13.927949,36.249362,11.981076,0.230557,25.167767,25.105065,0.062703,1.243616,0.04757,0.034608,0.012962,35.437168,110.431659,110.431659,65.364582,3.097343,36.604099,5.365635,0,10.702187,1.031967,1.113286,8.346387,0.190749,0.019799,25.135953,10.911747,6.81651,1.747019,0.18895,5.471727,861.522586,125.664809,10.811909,73.594718,41.258182,735.857777,313.803354,168.213934,253.840489,89.987184,89.589744,1.759576,12.804018,1.302884,3.202528,10.920706,59.600032,0.39744,2015,All
（再掲）75歳以上,2218.36638,302.468534,1915.89785,394.298593,303.474424,298.160514,5.313911,82.08015,2.154139,31.631018,3.86451,33.974662,3.023026,3.547383,3.885412,8.744018,4.706946,0.490961,3.546112,57.23243,55.940123,8.078402,23.297958,24.563763,1.292307,8.256042,66.064562,62.910519,3.142678,36.049382,8.238249,9.720932,5.759277,3.154044,2.474925,295.707982,108.563527,24.101237,19.453767,16.064279,5.421979,43.522265,164.489365,25.744578,9.524167,39.204177,28.672807,13.527336,47.816299,8.943958,13.711132,3.650618,10.060514,157.772788,150.455852,0.092483,33.499715,21.81313,32.956993,62.09353,1.895243,5.421694,15.767434,12.854872,85.336907,50.285746,13.155412,5.23542,6.300195,5.237583,10.576118,2.780247,4.352707,2.648064,35.051161,19.819477,2.642531,0.564891,11.536537,0.487726,57.755128,42.114462,8.44177,25.360704,7.847669,0.46432,14.848278,14.674158,0.17412,0.782873,0.009515,0.009515,0,32.048906,126.579829,126.579829,75.057184,2.529496,45.136251,3.856898,0,7.462512,0.582303,0.775928,5.936537,0.165461,0.002284,23.875357,14.756993,4.999524,1.563273,0.174405,2.381161,796.561656,77.572502,13.213987,39.555852,24.802664,718.989153,391.828925,103.764795,223.395433,78.316461,77.986965,1.277831,13.620932,1.013701,2.192008,12.419981,47.462512,0.329496,2015,All
1～6歳,1263.4851674641145,346.3789473684209,917.1062200956937,263.1143540669856,192.17320574162667,187.41818181818175,4.755023923444975,69.59665071770337,4.521531100478468,25.32679425837321,2.985645933014355,26.61100478468899,0.18660287081339716,5.679904306220097,4.285167464114832,1.3440191387559806,0.12440191387559808,0.8521531100478466,0.3674641148325359,38.54210526315791,36.88373205741626,6.198086124401914,25.371770334928236,5.313875598086121,1.6583732057416272,3.8401913875598095,29.69234449760765,29.454066985645937,1.8961722488038286,15.556937799043066,3.161244019138758,4.967464114832537,3.8722488038277523,0.23875598086124414,0.6354066985645938,141.4019138755981,44.880861244019144,5.604306220095692,16.037799043062208,5.610047846889954,2.0339712918660284,15.594736842105265,85.58038277511962,10.320095693779905,4.679904306220094,15.64306220095693,25.969856459330153,8.585645933014352,20.381818181818183,9.555023923444974,1.3851674641148324,0,1.3851674641148324,92.70669856459334,66.72679425837319,0.16459330143540668,16.046411483253586,17.805263157894743,15.233971291866029,17.47655502392344,0.48277511961722475,25.497129186602873,9.019617224880381,6.926794258373207,33.94449760765551,20.5311004784689,4.7191387559808655,4.233014354066985,3.7086124401913856,1.0076555023923437,3.7272727272727275,0.5559808612440188,1.6449760765550245,0.9344497607655501,13.413397129186603,5.777990430622012,1.4358851674641149,0.015789473684210523,5.444019138755982,0.739712918660287,60.37703349282295,40.9468899521531,9.237320574162672,21.732057416267956,9.977511961722483,0,18.84401913875597,18.84401913875597,0,0.5861244019138756,0,0,0,25.138755980861244,225.8191387559809,220.78564593301437,156.18708133971288,2.448803827751197,39.14688995215309,23.00287081339713,5.033492822966507,8.161244019138758,0.9894736842105266,0.9325358851674651,6.100478468899523,0.11004784688995213,0.028708133971291884,35.57416267942583,9.123444976076561,10.377033492822967,3.7373205741626805,1.5899521531100478,10.74641148325359,233.67894736842103,1.296172248803828,1.255980861244019,0,0.04019138755980863,232.38277511961726,53.686602870813424,2.210526315789475,176.48564593301444,46.66937799043062,46.511004784688986,1.2789473684210528,6.730143540669859,0.7406698564593303,1.7918660287081347,5.9655502392344495,30.00382775119616,0.15837320574162686,2011,Female
7～14歳,1854.7397727272737,514.033806818182,1340.70596590909,458.15426136363646,343.7161931818178,339.62784090909093,4.088352272727273,108.6767045454546,5.105965909090911,40.5193181818182,9.576420454545456,31.824715909090937,2.5937499999999996,11.28636363636364,7.769886363636365,5.761363636363636,0.568181818181818,1.8318181818181827,3.3613636363636363,60.33267045454547,56.71051136363635,7.383238636363635,34.96874999999999,14.358522727272732,3.6221590909090904,5.5184659090909065,37.90227272727272,36.18835227272727,1.7585227272727266,22.8346590909091,4.452556818181819,4.271875000000005,2.870738636363637,1.7139204545454552,1.8474431818181822,240.70312499999997,69.45142045454539,8.758238636363636,24.159090909090903,11.593465909090916,2.4377840909090898,22.502840909090896,160.87670454545446,22.995454545454546,9.417045454545455,19.849431818181802,46.76164772727273,20.844886363636377,41.007954545454545,6.749147727272726,3.626704545454546,0.8329545454545446,2.793749999999998,88.2988636363636,61.539204545454545,0.04005681818181818,25.516193181818178,6.535227272727275,14.649999999999997,14.797727272727258,0.9991477272727285,25.760511363636347,12.446875,8.149715909090917,52.18892045454548,28.68522727272729,5.660227272727273,3.075852272727275,5.130681818181818,2.4696022727272733,3.116193181818182,2.0971590909090922,3.84630681818182,3.2892045454545427,23.503693181818196,9.855113636363638,2.520454545454546,0.07386363636363637,10.430681818181816,0.6235795454545454,105.53551136363645,74.7704545454546,13.621590909090914,46.60198863636363,14.546874999999993,0,29.928977272727277,29.928977272727277,0,0.7366477272727273,0.09943181818181816,0.09943181818181816,0,35.35028409090908,319.7775568181819,319.7775568181819,263.9329545454546,4.05596590909091,35.15625,16.63238636363638,0,11.328977272727272,1.0170454545454544,1.2258522727272723,8.847727272727262,0.16448863636363642,0.07386363636363628,36.019318181818164,10.16335227272727,6.800284090909094,2.4230113636363626,0.6940340909090907,15.938636363636366,299.11903409090894,2.586363636363638,2.0693181818181814,0,0.5170454545454544,296.5326704545455,78.33522727272728,7.225568181818178,210.9718750000001,73.73153409090908,73.521875,2.255965909090909,11.096306818181818,1.2434659090909101,2.7335227272727285,8.977556818181816,47.21505681818181,0.20965909090909102,2011,Female
15～19歳,2234.5056994818656,445.0658031088082,1789.4398963730569,652.0606217616578,520.4906735751297,519.4538860103629,1.03678756476684,127.20051813471494,5.55077720207254,37.19844559585492,8.870466321243521,47.00000000000003,4.409326424870469,15.395336787564771,8.776165803108809,4.369430051813472,3.2642487046632125,0.45336787564766856,0.6518134715025906,63.54404145077715,60.52797927461138,7.735751295336789,35.00518134715027,17.78704663212435,3.016062176165803,6.85440414507772,49.85336787564764,49.13886010362696,0.9326424870466323,35.06994818652848,6.435751295336786,2.34041450777202,4.360103626943005,0.714507772020726,1.319170984455958,266.5683937823834,75.85906735751294,11.779274611398957,20.728497409326422,14.324352331606212,3.6994818652849744,25.327979274611405,169.4243523316063,23.844041450777194,10.432642487046632,20.862176165803117,41.840932642487,28.46839378238341,43.976165803108785,16.89896373056995,4.386010362694301,0.7994818652849743,3.5865284974093257,88.08186528497413,41.398445595854916,0.025906735751295335,11.761658031088082,7.693264248704656,12.55751295336788,9.36010362694301,0.7461139896373054,45.93730569948188,13.44248704663212,7.583937823834195,56.20932642487046,30.02694300518135,4.126943005181346,4.232642487046633,5.87823834196891,1.866839378238342,3.2663212435233175,1.5077720207253884,4.248186528497412,4.900000000000002,26.182383419689135,11.021243523316066,2.9119170984455955,0.31088082901554415,11.247150259067359,0.6911917098445595,148.60984455958553,105.95595854922287,24.4497409326425,55.03989637305698,26.466321243523318,0,40.958549222797956,40.958549222797956,0,1.493264248704663,0.20207253886010362,0.20207253886010362,0,52.54455958549227,186.27616580310888,186.27616580310888,141.52176165803107,2.9264248704663225,24.129533678756484,17.698445595854917,0,14.032124352331612,1.227461139896374,1.392746113989638,11.213471502590677,0.19844559585492227,0,30.02072538860103,7.3575129533678805,12.40777202072539,0.8564766839378235,1.093264248704664,8.305699481865279,498.7471502590671,4.017098445595854,3.298963730569947,0,0.718134715025907,494.73005181347133,198.17720207253885,36.125906735751265,260.4269430051814,84.80569948186535,84.66321243523316,3.2652849740932646,13.724870466321239,1.5580310880829014,3.458549222797927,8.744559585492233,53.91191709844561,0.14248704663212433,2011,Female
20～29歳,2044.2826254826257,353.4042471042469,1690.8783783783772,542.5783783783787,413.42509652509654,410.5119691119692,2.913127413127413,123.73281853281854,5.573359073359074,29.1007722007722,7.884169884169886,51.040540540540526,9.185328185328187,13.597683397683404,7.35096525096525,5.42046332046332,4.079922779922779,0,1.3405405405405404,54.16138996138997,51.28301158301161,2.3482625482625474,36.65984555984558,12.274903474903473,2.878378378378379,5.679150579150575,44.7733590733591,44.287644787644794,0.34749034749034746,30.298455598455618,7.914285714285717,4.229343629343626,1.498069498069498,0.48571428571428604,1.011583011583011,255.78571428571433,77.14324324324328,14.975289575289583,20.882625482625496,13.61467181467181,4.503861003860998,23.166795366795373,159.62277992277993,23.299999999999997,9.5034749034749,24.065250965250968,37.539382239382256,19.38648648648649,45.82818532818533,11.613899613899621,7.405791505791502,2.493822393822393,4.911969111969106,62.17490347490347,37.585714285714275,0,9.643629343629346,5.130115830115829,9.420463320463321,13.391505791505788,0.4922779922779924,24.096911196911186,13.339768339768334,6.752509652509652,66.62741312741309,46.02046332046331,4.455598455598455,5.690733590733591,6.123552123552129,8.588416988416988,8.106563706563707,2.4567567567567585,2.9613899613899615,7.637451737451736,20.606949806949803,11.157528957528955,1.5953667953667965,0.03861003861003859,7.429343629343625,0.3861003861003863,141.4559845559846,98.77142857142861,34.05752895752897,43.622393822393825,21.091505791505796,0,40.48069498069499,40.30694980694982,0.17374517374517365,2.203861003861004,0,0,0,41.392277992278004,102.57606177606182,102.57606177606182,57.35482625482624,2.9660231660231653,23.16216216216218,19.093050193050185,0,14.344787644787637,1.1467181467181469,0.7648648648648648,12.227413127413136,0.20579150579150574,0,20.112355212355215,7.652509652509653,4.987644787644785,0.7413127413127416,0.08030888030888031,6.650579150579155,561.0930501930504,71.41930501930504,3.7749034749034736,42.67181467181468,24.972586872586866,489.67374517374526,252.73706563706563,85.7297297297297,151.20694980694986,102.51891891891891,102.17837837837833,2.6776061776061777,14.713513513513515,1.7274131274131272,3.9200772200772183,9.422007722007722,69.71776061776055,0.34054054054054056,2011,Female
30～39歳,2253.5202505219218,304.8569937369519,1948.6632567849688,540.7321503131518,411.10459290187885,407.4651356993741,3.63945720250522,121.95615866388303,4.826096033402925,27.632985386221296,6.273068893528179,51.77661795407098,7.365344467640914,16.413361169102306,7.668893528183716,7.671398747390394,6.05427974947808,0.7578288100208767,0.8592901878914407,52.82797494780799,50.3839248434238,2.71691022964509,35.025052192066795,12.641962421711904,2.4440501043841354,5.887473903966601,42.43423799582463,42.12630480167013,0.6342379958246349,29.86263048016701,4.529436325678497,4.116283924843426,2.9837160751565777,0.3079331941544886,0.8125260960334029,252.2225469728601,72.99853862212946,13.00584551148225,19.583924843423823,12.165762004175368,3.5490605427974944,24.69436325678496,156.36430062630467,23.69415448851774,7.690187891440501,22.55490605427977,37.52588726513568,18.97432150313151,45.92484342379959,13.922755741127355,8.93716075156576,2.3129436325678525,6.624217118997911,50.43444676409189,32.83924843423797,0.1279749478079331,7.251356993736947,8.91315240083507,5.645720250521927,10.901043841336113,0.45407098121085576,17.141127348643003,15.869937369519828,9.135073068893524,68.7194154488517,42.80584551148225,9.741962421711895,3.2933194154488503,6.265762004175361,3.696450939457205,7.138830897703549,2.5457202505219207,4.128810020876829,5.994989561586636,25.913569937369513,14.520041753653446,2.845511482254695,0.02087682672233822,7.859498956158663,0.6676409185803757,121.64885177453023,84.75323590814196,21.15511482254697,46.15636743215031,17.441753653444657,0,34.11524008350728,34.11524008350728,0,2.550730688935283,0.22964509394572047,0.22964509394572047,0,36.45177453027143,76.54133611691032,76.54133611691032,50.32839248434242,2.816075156576201,13.139457202505218,10.257411273486424,0,14.73048016701462,1.3131524008350723,1.2805845511482252,11.954279749478081,0.18246346555323598,0,22.174739039665972,8.5597077244259,7.165970772442589,1.1480167014613767,0.08768267223382044,5.2133611691023,821.9958246346556,205.38601252609595,5.162630480167015,156.21607515657612,44.00730688935283,616.6098121085588,249.89394572025026,180.30167014613772,186.41419624217113,105.31544885177453,104.89164926931099,2.0394572025052184,14.444050104384138,1.7306889352818364,3.7344467640918557,9.659081419624211,73.2839248434238,0.42379958246346555,2011,Female
40～49歳,2196.6874999999986,298.8995833333331,1897.7879166666662,545.7679166666667,418.46875000000006,414.7124999999996,3.7562500000000023,116.67458333333333,3.3447916666666666,30.064791666666668,4.152083333333331,53.444166666666625,6.245833333333334,12.756874999999994,6.6658333333333335,10.624583333333323,9.125000000000007,0.4843749999999994,1.0152083333333337,51.37062500000002,48.360625000000056,3.355625000000001,30.729374999999983,14.275624999999998,3.0100000000000007,5.608541666666659,50.03729166666667,49.051874999999974,0.72625,33.73312499999999,7.005416666666668,4.167083333333334,3.4200000000000026,0.9854166666666672,1.7145833333333336,260.86312499999997,82.17687500000004,12.245208333333341,21.911666666666655,14.144583333333335,4.800000000000001,29.075833333333353,159.34000000000003,26.94999999999999,8.651666666666669,24.273958333333333,35.65541666666666,19.39687500000002,44.41229166666665,10.037083333333324,9.308958333333333,2.602500000000002,6.706458333333329,55.80249999999998,46.552916666666675,0.043333333333333314,8.54833333333334,10.808124999999992,9.983541666666671,17.16958333333332,0.8474999999999993,8.402083333333323,13.43791666666667,10.41375000000001,70.4589583333334,43.25562500000003,9.640833333333342,4.537291666666666,4.590625000000002,4.230000000000006,6.002500000000002,2.5199999999999982,5.077291666666672,6.6575,27.20333333333333,16.360625000000013,1.2406249999999994,0.2770833333333332,8.805208333333336,0.5197916666666669,113.9491666666667,84.16479166666667,19.00791666666667,48.720624999999984,16.436250000000012,0,27.856250000000003,27.856250000000003,0,1.9281250000000016,0,0,0,36.547708333333304,76.59749999999994,76.59749999999994,51.45250000000003,2.6345833333333304,12.421041666666662,10.089374999999999,0,12.633958333333329,1.1291666666666664,1.1445833333333337,10.12229166666667,0.21708333333333352,0.020833333333333353,14.991875000000007,4.650625000000003,4.173541666666667,1.0589583333333332,0.03916666666666665,5.0695833333333296,759.3074999999994,220.80375000000004,9.352916666666673,139.6135416666667,71.83729166666662,538.5037500000002,239.4722916666666,187.3731249999999,111.65833333333333,108.33479166666659,107.96583333333324,2.5016666666666656,15.160208333333324,1.7770833333333331,4.186458333333336,10.102500000000003,74.23791666666666,0.36895833333333306,2011,Female
50～59歳,2371.0157389635306,315.5740882917466,2055.441650671785,518.0652591170837,394.73282149712105,391.5570057581571,3.175815738963532,108.95412667946249,4.2940499040307065,28.61516314779268,5.618042226487528,51.96391554702491,6.017274472168911,7.615355086372362,4.8303262955854125,14.378310940499054,12.758157389635302,0.30326295585412655,1.3168905950095975,59.74817658349327,56.22034548944336,5.308253358925144,29.31919385796545,21.592898272552794,3.527831094049903,6.495201535508633,58.349328214971194,57.00268714011515,0.8953934740882918,34.35009596928983,10.397696737044143,6.128406909788871,5.231094049904025,1.346641074856047,2.2568138195777347,282.98656429942434,86.29424184261023,14.786372360844535,17.737236084452984,16.217274472168924,4.769289827255281,32.784452975048005,171.49923224568153,25.89040307101727,10.967178502879067,34.16871401151627,31.16986564299425,19.123608445297496,50.179462571976906,11.619001919385788,13.575047984644913,4.812667946257199,8.762380038387718,80.87082533589242,73.8280230326296,0.009596928982725534,16.048560460652574,15.621305182341663,16.351439539347403,25.797120921305158,0.6852207293666017,6.357581573896353,15.68464491362764,13.111900191938581,93.14357005758151,57.053550863723586,11.913627639155466,4.832053742802306,6.061804222648751,4.733205374280232,11.672168905950093,3.607677543186181,6.6479846449136275,7.585028790786952,36.09001919385797,18.20403071017275,2.6917466410748525,0.1310940499040307,14.027255278310932,1.0358925143953934,99.55815738963527,71.30882917466401,18.83646833013436,35.21938579654515,16.926679462571954,0.3262955854126679,25.744721689059503,25.706333973128583,0.03838771593090216,2.493090211132436,0.011516314779270636,0.011516314779270636,0,39.46852207293665,82.38867562380041,82.38867562380041,54.93128598848373,1.6404990403071027,20.407677543186175,5.409213051823415,0,11.501343570057585,0.842994241842611,1.0994241842610364,9.38675623800383,0.17216890595009593,0,15.49731285988483,7.257965451055657,4.138195777351246,0.8470249520153549,0.117658349328215,3.1364683301343557,857.8291746641079,284.5211132437621,22.205758157389656,165.93435700575824,96.3809980806142,573.3080614203461,285.15259117082513,186.01055662188114,102.1449136276391,122.52207293666028,122.26871401151622,1.9928982725527828,18.602111324376196,1.7385796545105565,3.363339731285992,12.110556621880997,84.46122840690974,0.25335892514395425,2011,Female
